run,indices,signs,weights,results
246,"[2718, 8137, 2401, 2969, 502, 5181, 7464, 7304, 5411, 9121]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9624688301510584, 0.8907788130602237, 0.7870068922114266, 0.669888326769692, 0.5627759079022423, 0.4660632826361151, 0.3611839397858984, 0.29523405990659274, 0.25045003209485706, 0.2144590034049767]"
247,"[7777, 8819, 977, 9689, 656, 8284, 5522, 4419, 9490, 4343]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637284264867946, 0.893558895115541, 0.8014351223348314, 0.6924962855782646, 0.5804047951838769, 0.4821363142269621, 0.3892575259625164, 0.3193255977196684, 0.25437043307197776, 0.2248857951826387]"
248,"[1800, 7362, 8223, 1890, 5436, 419, 3196, 4561, 9545, 7520]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9638039977989814, 0.8927993526309214, 0.8046118272700487, 0.6948889285831135, 0.5801640567816219, 0.46874259030029736, 0.38198828243685884, 0.3150869836762426, 0.27013051242201086, 0.25986535524883947]"
249,"[9809, 3590, 423, 7255, 9781, 2375, 1628, 9863, 4434, 1389]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9652831488730572, 0.8968424977663476, 0.7973272832984294, 0.6907936546819599, 0.5828886738022717, 0.47275401148355894, 0.37052514536076897, 0.3061530761966457, 0.2643099071697279, 0.24437169382865856]"
250,"[7953, 4720, 8191, 7037, 5575, 1778, 3085, 3578, 6008, 4833]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9657895229860465, 0.8966370887690385, 0.8061402169892389, 0.7052429277274554, 0.5912327670816443, 0.48619186695423133, 0.3881010812270442, 0.33089812241252764, 0.2923916811660661, 0.2661271227144471]"
251,"[878, 2436, 7382, 9008, 8134, 418, 772, 5802, 7519, 9937]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9640865831915476, 0.8951727965433913, 0.8034223831518895, 0.7012195537837228, 0.5868217035212506, 0.4808306463916037, 0.3899875388109017, 0.3009294714306472, 0.2509268488124977, 0.2107342838029278]"
252,"[7754, 6517, 4088, 1213, 7948, 2849, 3517, 985, 8671, 4715]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9642349519159193, 0.8946765478179864, 0.7984920718403454, 0.6856992601391988, 0.5755720510012021, 0.4721697350667501, 0.38840886641550587, 0.3176845152818254, 0.26165551555125693, 0.2432009890432387]"
253,"[4050, 2967, 150, 5502, 4357, 1948, 4406, 1561, 186, 2346]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633470357811692, 0.8939566673466743, 0.8009767352300619, 0.6934052381320138, 0.5794903636643225, 0.4757098483516415, 0.3899468238826076, 0.32236610051023845, 0.2701232325083101, 0.2465130935196059]"
254,"[6274, 4975, 6300, 5757, 4714, 781, 5206, 4494, 3109, 8317]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9645783903314419, 0.8969341195383427, 0.8114529995843589, 0.7056861017115965, 0.5970415988917204, 0.4822833369642066, 0.3854940665679532, 0.30124820500595567, 0.2492898776887352, 0.21816461135474774]"
255,"[8553, 976, 3993, 2860, 9096, 189, 7627, 2399, 4672, 5457]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629554769823834, 0.8900680671303585, 0.7955075803112328, 0.6906274749448454, 0.5799944992826016, 0.47891413102076247, 0.399431172221556, 0.32649291792242674, 0.28594659896216446, 0.2644409022795703]"
256,"[5052, 9908, 8695, 1686, 6199, 211, 7442, 3144, 224, 1505]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633673120024555, 0.8942984038083335, 0.8017443765689868, 0.6928752949227421, 0.5814519042627764, 0.4734184037992612, 0.3918556079395355, 0.3232065390118264, 0.27271929145172846, 0.23791307535360395]"
257,"[7806, 4780, 5876, 9622, 8561, 87, 28, 2965, 784, 8195]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.964942892658255, 0.8977585540577864, 0.7997427440146487, 0.6815407537200004, 0.5647832122051094, 0.4566579014159222, 0.37747034272764757, 0.3019337130085833, 0.25396687632958886, 0.22652620617726205]"
258,"[14, 7943, 4282, 8792, 6194, 4400, 5092, 7604, 7663, 5087]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9626512612198885, 0.8945330347043815, 0.807773747499685, 0.707822371983803, 0.5948269597202535, 0.48921275238405115, 0.3872771186493312, 0.32056589238030647, 0.2681122598301998, 0.244982348301627]"
259,"[7198, 1944, 9487, 6268, 7568, 7762, 5486, 4447, 641, 4258]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.963343196068946, 0.8949977625891908, 0.8111511349941102, 0.703854330988385, 0.5976538089180307, 0.49600770975003905, 0.404575461523445, 0.3381821566081997, 0.2929589277005872, 0.27389738508361705]"
260,"[2794, 6773, 1292, 9766, 4693, 599, 4663, 1630, 1124, 2576]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.963602961126324, 0.8957646148241216, 0.8089385211474572, 0.7050163288335425, 0.5900468736042137, 0.48133681396112105, 0.3954598062655898, 0.320784809439774, 0.2685219969549399, 0.2411994332631431]"
261,"[7115, 6419, 2384, 6990, 5654, 8621, 9282, 4500, 2302, 9333]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9644806626775948, 0.8986502799241113, 0.8118606567077634, 0.7065497820818245, 0.6021493300597258, 0.4882228612441899, 0.38215900953269044, 0.30220996796201494, 0.26037332561851445, 0.23367354962443765]"
262,"[1381, 8341, 4781, 7148, 6471, 6237, 691, 973, 883, 2220]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.962613563904464, 0.8963763887422422, 0.8032888936358006, 0.6946021659505399, 0.5895548989392406, 0.4883099509288211, 0.40675139445325026, 0.33805341920529425, 0.29459304612901577, 0.26502974311819866]"
263,"[8748, 4379, 9303, 8148, 9675, 2782, 7468, 1780, 1228, 6157]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9634101811783836, 0.8937311731553532, 0.7950701056545874, 0.689642442288557, 0.579241542517789, 0.4786476794073763, 0.39479831692623985, 0.33540026496931746, 0.2769859635603547, 0.2634532892296971]"
264,"[2266, 2861, 1376, 2521, 3295, 4610, 1403, 8202, 6347, 3288]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, -0.8838740953174353, -0.8684241500497196, -0.8532442667852227, -0.8383297248932695]","[1, 0.9641630646910606, 0.8929900749158258, 0.8015505806470675, 0.6953098648676697, 0.5798056751959616, 0.4764858306837994, -0.3909872029295486, -0.3231047328040712, -0.26710087214627715, -0.23691235392853258]"
265,"[2146, 369, 1508, 6909, 8018, 4964, 9884, 1240, 6516, 1284]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9639912101339659, 0.8929881022881042, 0.790291537541884, 0.6780640579642355, 0.5736233542508657, 0.46757617910897337, 0.3664195357997688, 0.27844889844187476, 0.2353957071423986, 0.21715194983893682]"
266,"[2335, 8956, 675, 545, 3819, 3546, 1783, 2444, 3252, 8396]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9636790106920062, 0.8942168264273195, 0.8018771709372204, 0.6969343493114362, 0.5884449367711166, 0.486661982104162, 0.4108619240860181, 0.3541066821907761, 0.3074017048599398, 0.28265463898921445]"
267,"[600, 8445, 4981, 3878, 5825, 7981, 3517, 8643, 5703, 1166]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9648953117302285, 0.8987797322976988, 0.8091679604505291, 0.709976567758344, 0.594212279573688, 0.49367856322773324, 0.4145738524585251, 0.345480020297062, 0.3030310425339896, 0.2707623224965094]"
268,"[3501, 3837, 7405, 2400, 7341, 3515, 822, 2414, 1600, 6765]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9650563478172633, 0.9016056023582103, 0.8135233639342492, 0.7110490709173768, 0.6086913034056106, 0.5063329352643, 0.41048707816282604, 0.3452477088524152, 0.2832732745636349, 0.25805367508594634]"
269,"[7699, 4124, 6522, 6993, 1697, 314, 7334, 410, 1950, 1223]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9646036310334928, 0.8971023331445085, 0.8012244364265335, 0.7026561970299641, 0.591529660716743, 0.47923866864403014, 0.3872466430657762, 0.32017019573124994, 0.27569838643759437, 0.2472527439437863]"
270,"[6930, 9556, 124, 4371, 4754, 6142, 1697, 2376, 5706, 1778]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9621783272450233, 0.8913252350557423, 0.7969360531122408, 0.6900727716443461, 0.5917702364104132, 0.49200835562123124, 0.4110310252404807, 0.33814138299289775, 0.30741617034006274, 0.2826592517606745]"
271,"[377, 3959, 5752, 88, 1928, 6437, 3480, 8396, 1570, 9140]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9668846850368146, 0.8993159406661685, 0.8101917695763449, 0.7033742126977442, 0.5979792651181299, 0.48975651905562223, 0.40781636133822735, 0.331467368585902, 0.2825865148021893, 0.25116189610213646]"
272,"[6678, 8945, 2304, 9940, 4659, 7245, 5511, 1487, 9781, 8186]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633894620420592, 0.8946199384452961, 0.8002629050857262, 0.6978584630158362, 0.5859007486790629, 0.4785836595315032, 0.38799867075819405, 0.3041994506754038, 0.26747922966449095, 0.2397143620573257]"
273,"[2706, 2835, 7120, 7463, 3124, 6269, 318, 7450, 1314, 7256]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637711961668691, 0.894140684250989, 0.7978991355354069, 0.6855783745235438, 0.580669330595998, 0.48324769533744727, 0.40400534012509753, 0.33090610569522394, 0.28127033190976675, 0.25738738054950827]"
274,"[8093, 9511, 5000, 9743, 4325, 5033, 4436, 9462, 7654, 9585]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9661467749334606, 0.8995358139727219, 0.8141481166976774, 0.7038816450992986, 0.5898777690744166, 0.47922708918408186, 0.3865919132518877, 0.32432287030892437, 0.27132919838910774, 0.24689931181014596]"
275,"[8534, 6995, 5579, 3191, 6287, 472, 3689, 5082, 3677, 3013]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9638178758651976, 0.8971340554936719, 0.7994782615927981, 0.6915185670361694, 0.5746278614238075, 0.4642277424296372, 0.3656687994673318, 0.28562461818364576, 0.24537895005599536, 0.22171876640933777]"
276,"[8250, 579, 3860, 9355, 5035, 8719, 237, 1982, 6397, 4913]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633914745287507, 0.8944438252615214, 0.8013299061168278, 0.6902554123645919, 0.5747494822718884, 0.46887295569484444, 0.3730210133850809, 0.30053150970637765, 0.25028259782720935, 0.234449621225328]"
277,"[4933, 6956, 1027, 5066, 9443, 7699, 7643, 3624, 2926, 4569]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9653048774789004, 0.894230472173352, 0.802073377916784, 0.6937061817222555, 0.5779167165521676, 0.474137505810476, 0.372049873142533, 0.2877762778158257, 0.2306231056149801, 0.21722567561878087]"
278,"[7931, 197, 7744, 7766, 5931, 2503, 1249, 6208, 4500, 6393]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9625260092871926, 0.8918465712776754, 0.7978277177511488, 0.6844045287666443, 0.5704570092015181, 0.4574858463495469, 0.3655568170584446, 0.2879226533673171, 0.2337095405929296, 0.2013572701406956]"
279,"[6251, 5495, 6683, 9799, 1143, 3540, 832, 5160, 6343, 307]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9621384475875778, 0.8892213150913779, 0.787982183212621, 0.6713549611009036, 0.5587490234915042, 0.45645434936113716, 0.3637899775150465, 0.2975853619126949, 0.2529793047923306, 0.22512391291861925]"
280,"[9987, 6864, 3243, 1032, 4656, 5751, 3841, 1976, 2179, 1402]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.964343717512709, 0.8926075433179917, 0.7981601979332902, 0.6989500567184107, 0.592416819322162, 0.4930598212076591, 0.4100251199243555, 0.3280937950560284, 0.2736281831909556, 0.2389963739167328]"
281,"[4254, 2419, 6656, 2843, 1786, 1755, 7979, 130, 598, 8951]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9640230355879011, 0.8974722846727599, 0.8033739254341751, 0.7001910440605243, 0.5831240195000297, 0.47648212352960656, 0.3837819484522011, 0.3152876958185443, 0.282804741088572, 0.2578670886674646]"
282,"[8831, 2988, 2515, 6176, 4329, 8309, 2833, 8188, 755, 2342]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9649294386423186, 0.8997046471824705, 0.8115417315049468, 0.7047486439059414, 0.587982594086893, 0.4907998872110282, 0.39862048997768296, 0.3247654782515129, 0.2798584898865454, 0.2504613441458989]"
283,"[7070, 9257, 9516, 6467, 4726, 1519, 3200, 8831, 5450, 4992]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9640430554519824, 0.8970838997638619, 0.8012198911030137, 0.69580482142821, 0.5818038127353294, 0.4713919237763938, 0.3850657865572455, 0.31340968501380584, 0.2539027928009149, 0.2341863517453614]"
284,"[6877, 9520, 7599, 8675, 2764, 9911, 7342, 5693, 2015, 6166]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9608962364502919, 0.8899471889104877, 0.7971133661730397, 0.6968902097131137, 0.581142885509088, 0.47436759898441283, 0.38168646504916703, 0.31480291696417756, 0.27343655984537407, 0.24878762458950907]"
