run,indices,signs,weights,results
51,"[5655, 3574, 43, 7843, 1080, 4536, 4157, 7003, 6603, 2598]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.079409898861312, 1.16362051033594, -1.250340954311774, -1.3307812399999066, -1.4107194093208826, -1.49420702278737, -1.5773418847952592, -1.6441490922734785, -1.7077871566576672, -1.7501530014484061]"
52,"[2756, 4496, 3400, 793, 669, 492, 2069, 5871, 6093, 4326]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077251022641002, 1.154459646615542, 1.2357823694105818, 1.3211555773389767, 1.4131535466875305, 1.4827398177669682, 1.543102881468053, 1.6222331234175082, 1.6935543992590987, 1.7322193220143185]"
53,"[4739, 3516, 3729, 5632, 3805, 627, 2400, 5955, 45, 5875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778703542651213, 1.1509902232252593, 1.2436940564727108, 1.328705274074396, 1.407587371414522, 1.47942127506033, 1.5656739632929122, 1.6275742464978293, 1.6474973194708966, 1.7088863251086537]"
54,"[3087, 3705, 1888, 6824, 5848, 3025, 2536, 4730, 3471, 3074]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.076274795590546, 1.155628231496459, 1.2425945527625113, 1.3245280296204889, 1.4177796339909121, 1.5009576400585167, 1.55622352287909, 1.6278660812730223, 1.6833551023348354, 1.7990470319757463]"
55,"[1361, 1379, 6325, 5951, 6606, 4442, 2517, 3128, 5489, 303]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0783812210041062, 1.1615485017824223, 1.2476937914589012, 1.3384844886354144, 1.4125751536162474, 1.504054954449199, 1.5941864263955994, 1.688405236789873, 1.7474682338079974, 1.810007726961503]"
56,"[5241, 940, 3172, 6072, 426, 4186, 997, 5823, 2469, 2956]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0783088268737993, 1.154471117197648, 1.224778476930257, 1.3082992398873496, 1.3751585351973723, 1.4311525642246816, 1.4735851404195859, 1.5174627109450833, 1.5263586468027934, 1.6202761075764944]"
57,"[4830, 883, 7759, 2048, 6408, 684, 5792, 4488, 3943, 7439]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0787888079156827, -1.1563783872675104, -1.2351940353879804, -1.314340652270058, -1.4056108900385373, -1.4721316360387768, -1.5263165526383573, -1.5785647018455145, -1.614001916713682, -1.6678446604365091]"
58,"[1979, 156, 1224, 240, 6176, 4837, 5264, 6871, 6535, 1876]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0746600036596603, 1.1562389439126768, 1.2396720982307659, 1.3283268349710395, 1.4151338268458369, 1.488640040449299, 1.5581759302148, 1.6302421263525557, 1.6789501397482, 1.8240188856665025]"
59,"[3706, 3233, 5841, 2761, 4867, 6214, 1959, 6073, 1137, 2777]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0797891457525426, -1.162923783680176, -1.2417017522554343, -1.3223977743705355, -1.4057258613469175, -1.4816745976312087, -1.5616494633444118, -1.6241543078180993, -1.6813927870326328, -1.748092543225351]"
60,"[3548, 55, 240, 2918, 7764, 4733, 8198, 23, 4898, 7913]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077500899951126, 1.1518512251952508, 1.2372730807772407, 1.318622928749318, 1.4025546869084764, 1.4727335145999205, 1.5442826293130925, 1.6432408059259818, 1.7624937706134114, 1.8465311828008582]"
61,"[3362, 3271, 3198, 4037, 7825, 4007, 4995, 1025, 3717, 6389]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0796116400056694, 1.1612737461191298, 1.233322094558591, 1.3126497775433696, 1.391395766811515, 1.4791617759132982, 1.5599429455777178, 1.6541096518604956, -1.7190375538627485, -1.802338115331929]"
62,"[5241, 790, 4240, 3536, 4597, 7009, 7219, 4329, 4322, 6002]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0783088268737993, 1.1590607475907362, 1.2372286185343007, 1.3255132103988974, 1.4132895933542649, 1.502159933683898, 1.5843882810078642, 1.6639705225268557, 1.758000418474852, 1.8464916444625026]"
63,"[3846, 97, 7382, 2027, 6873, 2862, 2353, 1247, 4565, 5744]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077987758191239, 1.1621034435139495, 1.2424416131610831, 1.3122906906204395, 1.392268845426923, 1.4754946867534675, 1.5479864538476875, 1.660486986609255, 1.7789434100114883, 1.918875937518407]"
64,"[1620, 3284, 5387, 1938, 8055, 6707, 5243, 5194, 5093, 6655]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0773161332026888, 1.1602002181422735, 1.2454020333287588, 1.3307993671109346, 1.4166193780217355, 1.4937327841667212, 1.5501533067607545, 1.6153529887837652, 1.6897773148222852, 1.7772304233369125]"
65,"[5924, 4045, 4332, 6477, 7051, 785, 6895, 7036, 6758, 3851]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, -2.200469068654355]","[1, 1.079893412977849, 1.1625145797265823, 1.250110194896343, 1.3348212238039465, 1.4117124653470428, 1.4788092536243427, 1.557189814346982, 1.6495754943261556, 1.7032748993685916, -1.7556195859899948]"
66,"[5037, 5174, 5123, 2741, 5639, 6980, 5362, 7666, 3394, 6219]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0800212410946235, 1.16377453223196, 1.2440549908442375, 1.3345042064776158, 1.405284357043574, 1.492635537945497, 1.5634093337312707, 1.638264266767332, 1.7379402206776262, 1.8315715187685695]"
67,"[7483, 6514, 1611, 3821, 6708, 7580, 4530, 6770, 1186, 1377]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0728609291855968, 1.158069934368831, 1.241006884409559, 1.3170494871908356, 1.4025691275533512, 1.4860426678057328, 1.5672608642605113, 1.688072355321033, 1.8013934867762698, 1.9727091984525666]"
68,"[65, 7782, 1679, 2618, 1500, 6848, 8044, 7178, 6586, 8182]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0740314984190296, 1.1495564420184983, 1.2197686488415325, 1.3084610832197452, 1.3838777563536604, 1.4554554546883467, 1.5617587804322417, 1.648458480863993, 1.7548637143416521, 1.8409687004857083]"
69,"[2676, 1541, 2125, 7593, 2797, 2320, 3978, 1311, 4724, 4117]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0763677392542867, 1.1458359855552376, 1.2325238750081589, 1.3165360737545677, -1.3987166686856196, -1.3329354705550416, -1.1356978453298399, -1.0133176534810349, -0.9610269872605458, -1.0388135573520778]"
70,"[485, 3416, 1561, 6307, 3731, 1000, 6553, 3102, 7423, 2096]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0783603658687857, 1.162494894858109, 1.2465363557884028, 1.3266233182723353, 1.4131491538279675, 1.4959280259239458, 1.5537731626387963, 1.6220413635439672, 1.6761181156639573, 1.7732400943251627]"
71,"[2339, 1573, 7742, 830, 335, 327, 390, 3705, 1474, 537]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0753766067543844, 1.1506938279555845, 1.2343568514249112, 1.318213202666109, 1.4063091407526713, 1.5011609722476773, 1.596387482957758, 1.6668713688918961, 1.727371689785205, 1.835086109132391]"
72,"[124, 1564, 6656, 8228, 5586, 5244, 5305, 8130, 4638, 3473]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077000886030136, 1.1577668877465455, 1.2454055790388583, 1.3344881196505867, 1.4213818772119207, 1.4874936864441264, 1.5845757821379194, 1.6421963306629668, 1.64703094754844, 1.7255305131431782]"
73,"[5095, 2471, 2597, 3474, 525, 247, 3643, 820, 4881, 1873]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077887386509086, 1.1614775127292332, 1.2486212021638077, 1.3379475189114127, 1.436550426066122, 1.5263244851043367, 1.6123178490295025, 1.7067186854916325, 1.807557837147005, 1.845618252239088]"
74,"[721, 2545, 907, 137, 8199, 975, 2304, 4360, 2274, 5621]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0791540098892645, 1.1611045762227055, 1.2479849941001107, 1.3285264261864251, 1.3930348707424922, 1.4750600692668294, 1.536687769100188, 1.5858675443822634, 1.6388671842302782, 1.7679148630635764]"
75,"[4121, 3217, 322, 2503, 4714, 2265, 7130, 5189, 5027, 198]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778178842454333, 1.1555345909932433, 1.2444675614588925, 1.3296504139506746, 1.405222073497903, 1.5004227567796609, 1.5744461656269986, 1.59552973835725, 1.6840856983644563, 1.8514808852984956]"
76,"[5308, 2141, 7943, 2604, 85, 1704, 969, 8062, 2914, 1456]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.077870665347332, 1.1565676239529479, 1.2349485710185024, 1.31593771126676, 1.3936450714999864, 1.4770848442570572, 1.572552525269072, -1.6336470623170691, -1.761881641541893, -1.8890437035644405]"
77,"[4565, 2866, 2161, 4282, 2705, 7241, 4768, 7342, 3623, 3975]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.07919633202934, 1.159449854468922, 1.2354303382832712, 1.3249424738556026, 1.415113231351013, 1.5049612745597694, 1.5917606933881832, 1.643364795923248, 1.6855823009296482, 1.7569993492137668]"
78,"[2983, 1432, 7459, 6362, 7224, 296, 2922, 6715, 1554, 615]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0742330436081455, 1.1615507461845616, 1.245174464852413, 1.3239788217972785, 1.3913872173231583, 1.4548985959887457, 1.4998678471997986, 1.6006785961803869, 1.7009301297068122, 1.81634350551525]"
79,"[151, 2217, 4230, 2698, 2750, 5919, 7985, 5564, 2397, 4810]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.073432693244751, -1.1603315349134524, -1.2429961549974575, -1.326420515245324, -1.3946551432730017, -1.4881111200586534, -1.5880965471874455, -1.6800676532167693, -1.7883276509076977, -1.9205245207783266]"
80,"[6712, 6927, 7108, 7563, 7823, 3241, 2110, 2208, 3370, 2821]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778777466281, 1.1575863625220932, 1.242687526632612, 1.335814660064902, 1.4336784966345195, 1.5317931679076942, 1.6234914282336188, 1.6927459152053985, 1.7543412583132418, 1.7604774499289713]"
81,"[811, 5261, 7562, 2590, 481, 6763, 102, 1382, 6237, 6243]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.074854517554042, 1.1595996088662703, 1.2412280620651805, 1.3267103049599387, 1.4098728399829876, 1.4758737245861586, 1.5265881307791311, 1.5783038844797006, -1.6556715625001721, -1.7551578570778004]"
82,"[4479, 1391, 3119, 2141, 1041, 1354, 6236, 2285, 507, 1410]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0795977935500227, 1.1597458248333057, 1.2382574609507524, 1.3094373411776783, 1.3943468685023634, 1.4437715522814267, 1.4874818463676347, 1.551550447560241, 1.6244678452058927, 1.6697201824062926]"
83,"[808, 5934, 2512, 1772, 2217, 633, 2921, 3708, 4197, 1257]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0777472709942881, 1.1565276360325878, 1.2388935402894847, 1.325464935982811, 1.404598794191804, 1.489538534626944, 1.5609296562659545, 1.631747446140206, 1.6690203825812822, 1.7572340285699275]"
84,"[8056, 3604, 668, 3718, 3650, 230, 6416, 5482, 2497, 5119]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0794662405339583, 1.160838318318582, 1.2444878630386405, 1.3303300437170542, 1.417109165578146, 1.5006046105996846, 1.6008570008432104, 1.7002309783839702, 1.7346809831107495, 1.7590372918168493]"
85,"[2710, 3229, 4599, 5781, 1624, 6938, 957, 6652, 5342, 5576]","[1, -1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778599032859133, -1.155450045453365, 1.2299906401487013, 1.3099102878990756, 1.3982039285164891, 1.482422342829202, 1.5681901395093898, 1.6506140506154532, 1.791536701011049, 1.9413051981527496]"
86,"[6893, 6820, 6218, 1321, 5585, 4910, 3717, 102, 3006, 57]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0765285356112495, 1.155620601051911, 1.2221368981971052, 1.2850584949224624, 1.3477469893529668, 1.4010656546587053, -1.4460571260274464, -1.505369199497256, -1.580874772777449, -1.722646030460648]"
87,"[2690, 3526, 4335, 957, 1377, 4684, 1787, 1586, 1531, 3464]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0780789951146657, 1.1571607143584468, 1.240407990357299, 1.3269513887675677, 1.4240577261942098, 1.5034237108786792, 1.5804234204208905, 1.6617682721064042, 1.7311330859077647, 1.845118050812045]"
88,"[6647, 7871, 6166, 6573, 346, 3738, 6410, 7128, 4510, 6700]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0763417975458525, 1.1571059176912288, 1.2418175313822182, 1.3286040165119397, 1.3992987235156769, 1.4891483489126982, 1.581592479529906, 1.6456526516308927, 1.714197226022106, 1.794032334244447]"
89,"[5743, 6540, 5390, 585, 5900, 5697, 3201, 1827, 8032, 4233]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0790617536751252, 1.1618426401781003, 1.246431301393352, 1.3357539715204718, 1.425237056614369, 1.5127169439047226, 1.5873616098488, 1.6347776429181324, 1.690589783502897, 1.7330413926499788]"
